4862132.0000,4087.0000,429.0000,27327.0000,1418965.0000,9173.0000,3942084.0000,0.0000,0.0000,16201.0000,4.0000,59.0000,16201.0000,1262.0000,3476.0000,3737.0000,0.0000,0.0000,54352.0000,137.0000,3094.0000,351.0000,19.0000,1390.0000,35542.0000,0.0000,0.0000,117331.0000,58664.0000,14104.0000,8470.0000,1135.0000,467.0000,659.0000,0.0000,0.0000,34642.0000,7.0000,3.0000,206.0000,8.0000,1864.0000,317.0000,0.0000,0.0000,84052.0000,265.0000,246.0000,4.0000,101.0000,1839.0000,16.0000,0.0000,0.0000,57577.0000,1543.0000,1543.0000,9056.0000,5074.0000,0.0000,0.0000,0.0000,0.0000,2483774.0000,4.0000,267.0000,230.0000,29.0000,1877671.0000,768398.0000,0.0000,0.0000,2465177.0000,2645661.0000,1105971.0000,10.0000,161.0000,890808.0000,717624.0000,0.0000,0.0000,244946.0000,1950.0000,2085.0000,4.0000,12.0000,0.0000,33.0000,0.0000,0.0000,35027.0000,0.0000,0.0000,0.0000,524.0000,82.0000,0.0000,0.0000,0.0000
689324668.0000,17529.0000,3108.0000,4641283.0000,117538558.0000,1403269.0000,404759751.0000,0.0000,0.0000,689101446.0000,11299.0000,1599813.0000,689101446.0000,117629447.0000,117193607.0000,182173036.0000,0.0000,0.0000,694229491.0000,1835209.0000,12684512.0000,1822160.0000,300470.0000,6862242.0000,481664416.0000,0.0000,0.0000,712102751.0000,354308778.0000,82727587.0000,38031885.0000,2852452.0000,2111807.0000,664115.0000,0.0000,0.0000,683761595.0000,1221682.0000,1648079.0000,1130275.0000,255706.0000,8704158.0000,3613741.0000,0.0000,0.0000,692109712.0000,834518.0000,965352.0000,269186.0000,624263.0000,5554655.0000,1076594.0000,0.0000,0.0000,692804382.0000,6820193.0000,6820193.0000,87001936.0000,36570366.0000,274664.0000,1.0000,0.0000,0.0000,660692836.0000,262170.0000,1820975.0000,752060.0000,552947.0000,90025988.0000,23750371.0000,0.0000,0.0000,668317749.0000,116152358.0000,208314320.0000,432883.0000,12308918.0000,111678914.0000,109007888.0000,0.0000,0.0000,660958623.0000,1676425.0000,2560468.0000,2.0000,14.0000,0.0000,906.0000,0.0000,0.0000,650016838.0000,4.0000,3496.0000,103.0000,1521359.0000,391293.0000,0.0000,0.0000,0.0000
947356492.0000,93993.0000,21554.0000,6406733.0000,157444126.0000,2160779.0000,522196333.0000,0.0000,0.0000,930816360.0000,4252.0000,2283076.0000,930816360.0000,148094505.0000,153204739.0000,237571413.0000,0.0000,0.0000,963371359.0000,2245656.0000,16442056.0000,2173838.0000,59995.0000,6481543.0000,636543821.0000,0.0000,0.0000,928450935.0000,464197860.0000,107989705.0000,47160734.0000,3726771.0000,2537211.0000,498885.0000,0.0000,0.0000,967802737.0000,1732155.0000,2399118.0000,1733791.0000,385154.0000,11821256.0000,4769031.0000,0.0000,0.0000,889328611.0000,951823.0000,1131769.0000,53950.0000,966251.0000,6026655.0000,215773.0000,0.0000,0.0000,904289460.0000,6496224.0000,6496224.0000,104635712.0000,44899348.0000,400790.0000,332.0000,0.0000,0.0000,880121771.0000,399463.0000,2587213.0000,1108840.0000,751604.0000,117879191.0000,32785377.0000,0.0000,0.0000,873821823.0000,148539435.0000,267648036.0000,658514.0000,9908530.0000,143205528.0000,139781336.0000,0.0000,0.0000,886548288.0000,2277120.0000,3406653.0000,0.0000,22.0000,2.0000,1390.0000,0.0000,0.0000,884027373.0000,38.0000,167.0000,144.0000,2185589.0000,571276.0000,0.0000,0.0000,0.0000
991040602.0000,102229.0000,20038.0000,6777963.0000,164301395.0000,2250334.0000,544620406.0000,0.0000,0.0000,997801438.0000,1659.0000,2460321.0000,997801438.0000,156271225.0000,164795588.0000,253252541.0000,0.0000,0.0000,948883155.0000,2147049.0000,16588808.0000,2429453.0000,124136.0000,7819249.0000,625709166.0000,0.0000,0.0000,920499404.0000,457386198.0000,109821123.0000,42233838.0000,3733167.0000,2436554.0000,470096.0000,0.0000,0.0000,888508872.0000,1543880.0000,2246090.0000,1544819.0000,342438.0000,10688157.0000,4289846.0000,0.0000,0.0000,900697528.0000,1011478.0000,1168903.0000,80106.0000,959965.0000,6360635.0000,320387.0000,0.0000,0.0000,909965424.0000,7718736.0000,7718736.0000,104416366.0000,44851283.0000,401121.0000,361.0000,0.0000,0.0000,871584015.0000,386776.0000,2528509.0000,1055523.0000,762949.0000,115331987.0000,31364061.0000,0.0000,0.0000,847261689.0000,144109293.0000,264084855.0000,607698.0000,9191571.0000,143954664.0000,140725710.0000,0.0000,0.0000,847422186.0000,2049397.0000,3059217.0000,2.0000,28.0000,2.0000,923.0000,0.0000,0.0000,873912575.0000,36.0000,144.0000,145.0000,2179830.0000,535263.0000,0.0000,0.0000,0.0000
960967110.0000,101662.0000,10592.0000,6469241.0000,159987573.0000,2184059.0000,530385363.0000,0.0000,0.0000,974313430.0000,1934.0000,2420130.0000,974313430.0000,151478111.0000,160320856.0000,246678228.0000,0.0000,0.0000,916134458.0000,2077529.0000,15612655.0000,2159103.0000,62002.0000,6493480.0000,617450723.0000,0.0000,0.0000,908549061.0000,454024591.0000,105361215.0000,44956242.0000,3751736.0000,2501695.0000,517779.0000,0.0000,0.0000,840275505.0000,1479277.0000,2176500.0000,1469077.0000,327934.0000,9785327.0000,3909975.0000,0.0000,0.0000,909604440.0000,990584.0000,1187315.0000,86271.0000,954569.0000,6327049.0000,345053.0000,0.0000,0.0000,871088967.0000,6322947.0000,6322947.0000,103046634.0000,43476132.0000,375754.0000,360.0000,0.0000,0.0000,878145078.0000,371980.0000,2562215.0000,1020526.0000,811465.0000,120596084.0000,30616442.0000,0.0000,0.0000,813891208.0000,136705591.0000,260155239.0000,586307.0000,8405855.0000,143224018.0000,140361982.0000,0.0000,0.0000,847657188.0000,1861938.0000,2764213.0000,2.0000,27.0000,2.0000,420.0000,0.0000,0.0000,735840536.0000,0.0000,1.0000,122.0000,1931398.0000,396240.0000,0.0000,0.0000,0.0000
974865194.0000,95524.0000,21765.0000,6558207.0000,160372621.0000,2128139.0000,542656768.0000,0.0000,0.0000,958302234.0000,8770.0000,2365827.0000,958302234.0000,157787222.0000,158254380.0000,248953601.0000,0.0000,0.0000,925611248.0000,2074570.0000,15899051.0000,2302791.0000,92896.0000,7187335.0000,625505455.0000,0.0000,0.0000,905059867.0000,452244929.0000,104419063.0000,44628405.0000,3845660.0000,2483336.0000,549994.0000,0.0000,0.0000,795393616.0000,1328886.0000,2101991.0000,1313881.0000,292311.0000,9401674.0000,3552670.0000,0.0000,0.0000,868911237.0000,1087150.0000,1129472.0000,86022.0000,973938.0000,6607946.0000,344055.0000,0.0000,0.0000,810941305.0000,6207495.0000,6207495.0000,95391992.0000,36892303.0000,320460.0000,329.0000,0.0000,0.0000,868634398.0000,344929.0000,2597712.0000,968315.0000,878118.0000,115910703.0000,28625726.0000,0.0000,0.0000,832993262.0000,141985249.0000,268282604.0000,603590.0000,8676753.0000,146703297.0000,143691622.0000,0.0000,0.0000,792053471.0000,1937036.0000,2931380.0000,44.0000,181.0000,2.0000,1407.0000,0.0000,0.0000,783721297.0000,35.0000,146.0000,141.0000,2029981.0000,456078.0000,0.0000,0.0000,0.0000
1029016798.0000,99237.0000,8163.0000,6890053.0000,170963653.0000,2308436.0000,575578676.0000,0.0000,0.0000,928292039.0000,1610.0000,2346947.0000,928292039.0000,150800505.0000,155594469.0000,242516999.0000,0.0000,0.0000,893504954.0000,1956158.0000,14805917.0000,2147922.0000,54064.0000,6484897.0000,601203660.0000,0.0000,0.0000,985360633.0000,491884704.0000,117142184.0000,47989504.0000,4026703.0000,2671222.0000,491496.0000,0.0000,0.0000,824954468.0000,1363819.0000,2113666.0000,1371421.0000,312029.0000,10004397.0000,3890555.0000,0.0000,0.0000,848830538.0000,920350.0000,1133140.0000,49953.0000,1035358.0000,5935425.0000,199765.0000,0.0000,0.0000,855092570.0000,7604822.0000,7604822.0000,100005707.0000,39364331.0000,348667.0000,376.0000,0.0000,0.0000,788432081.0000,320234.0000,2354237.0000,885869.0000,792232.0000,106528328.0000,26626628.0000,0.0000,0.0000,809269166.0000,136303460.0000,257698540.0000,587988.0000,8597131.0000,141059190.0000,138187703.0000,0.0000,0.0000,806865354.0000,1821306.0000,2714799.0000,42.0000,107.0000,2.0000,1366.0000,0.0000,0.0000,829735858.0000,37.0000,142.0000,155.0000,2119185.0000,476183.0000,0.0000,0.0000,0.0000
1017327099.0000,96101.0000,7969.0000,6759521.0000,166177872.0000,2224193.0000,561038372.0000,0.0000,0.0000,943755125.0000,1617.0000,2333605.0000,943755125.0000,152600898.0000,155963576.0000,243886322.0000,0.0000,0.0000,917853294.0000,2014293.0000,15741685.0000,2417892.0000,125670.0000,7826587.0000,617881314.0000,0.0000,0.0000,877631482.0000,438787827.0000,101107414.0000,43726076.0000,3732227.0000,2416276.0000,478531.0000,0.0000,0.0000,830311361.0000,1249654.0000,2193235.0000,1227402.0000,281059.0000,9191926.0000,3380341.0000,0.0000,0.0000,825407980.0000,1109154.0000,1103276.0000,83423.0000,1038470.0000,6678822.0000,333674.0000,0.0000,0.0000,841065611.0000,6074196.0000,6074196.0000,99870984.0000,39702196.0000,342553.0000,320.0000,0.0000,0.0000,801602459.0000,335093.0000,2387198.0000,909722.0000,793196.0000,108596683.0000,27281855.0000,0.0000,0.0000,802574039.0000,136335250.0000,265549214.0000,265783.0000,7405241.0000,149013046.0000,146332212.0000,0.0000,0.0000,814493657.0000,1906546.0000,2839698.0000,42.0000,107.0000,2.0000,1283.0000,0.0000,0.0000,799823518.0000,39.0000,143.0000,138.0000,2063321.0000,476678.0000,0.0000,0.0000,0.0000
947306387.0000,100369.0000,7812.0000,6252685.0000,156919472.0000,2113441.0000,528280338.0000,0.0000,0.0000,916854220.0000,1601.0000,2285594.0000,916854220.0000,150342647.0000,151125503.0000,238683402.0000,0.0000,0.0000,921865012.0000,2084062.0000,15441614.0000,2177693.0000,55268.0000,6490288.0000,625533368.0000,0.0000,0.0000,888990259.0000,444391440.0000,102680346.0000,43167754.0000,3635358.0000,2417822.0000,448622.0000,0.0000,0.0000,774430278.0000,1344189.0000,2048077.0000,1318151.0000,290905.0000,9675627.0000,3682963.0000,0.0000,0.0000,788725666.0000,1069603.0000,1038824.0000,108300.0000,1030093.0000,6404279.0000,433184.0000,0.0000,0.0000,819959053.0000,6190472.0000,6190472.0000,98106983.0000,36301821.0000,310834.0000,337.0000,0.0000,0.0000,802944523.0000,317784.0000,2372410.0000,875609.0000,813725.0000,109665063.0000,26963393.0000,0.0000,0.0000,762543236.0000,128121898.0000,243410670.0000,566916.0000,8293653.0000,133614301.0000,130979162.0000,0.0000,0.0000,804031544.0000,1859549.0000,2772701.0000,2.0000,27.0000,2.0000,1266.0000,0.0000,0.0000,777022777.0000,35.0000,142.0000,137.0000,2023215.0000,450081.0000,0.0000,0.0000,0.0000
941666148.0000,92160.0000,17517.0000,6355361.0000,156208381.0000,2070522.0000,529834670.0000,0.0000,0.0000,916535584.0000,1612.0000,2313834.0000,916535584.0000,149525418.0000,152258215.0000,239136268.0000,0.0000,0.0000,898610466.0000,2038549.0000,15117991.0000,2127240.0000,57098.0000,6351701.0000,612858064.0000,0.0000,0.0000,873165992.0000,436564861.0000,101869075.0000,42862462.0000,3619138.0000,2416831.0000,447870.0000,0.0000,0.0000,816340323.0000,1351433.0000,2113790.0000,1358294.0000,308175.0000,10148550.0000,3847087.0000,0.0000,0.0000,827313166.0000,974395.0000,1120691.0000,55021.0000,1055248.0000,6139127.0000,220035.0000,0.0000,0.0000,820015832.0000,7352435.0000,7352435.0000,96581219.0000,36035243.0000,319373.0000,384.0000,0.0000,0.0000,810298859.0000,332021.0000,2439091.0000,932851.0000,802375.0000,110256365.0000,28066254.0000,0.0000,0.0000,798341366.0000,134158700.0000,256938927.0000,569654.0000,8160727.0000,142031366.0000,139253693.0000,0.0000,0.0000,779827465.0000,1832801.0000,2778788.0000,2.0000,98.0000,2.0000,4635.0000,0.0000,0.0000,748599443.0000,42.0000,160.0000,135.0000,1972691.0000,405680.0000,0.0000,0.0000,0.0000
